comment,rating,date,drug,url
"Taking since 3-1, my blood levels are not spiking anymore. Very pleased as all my meds have been drastically reduced. Losing weight, but working really hard on a lifestyle change in that area. AM readings 110 instead of 165... ","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",8/1/2010 11:57:21 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=17&sortby=3&conditionFilter=-1
I just took one at noon and will see how it does.  Person who took at bedtime - doctor's order.  I would be afraid to take it then for fear of night lows which may be occurring.  I take 120 mg Starlix before each meal and see if it will be necessary with the new.,"{'effectiveness': 1.0, 'ease of use': 1.0, 'satisfaction': 1.0}",7/22/2010 2:10:16 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=17&sortby=3&conditionFilter=-1
"Have noticed alot of water retention and extreme fatigue. Also trouble sleeping and feel VERY warm in the a.m. I take at night, helped more in the first few wks now seems my a.m. blood sugar is climbing again. ","{'effectiveness': 3.0, 'ease of use': 5.0, 'satisfaction': 3.0}",7/16/2010 9:41:36 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=17&sortby=3&conditionFilter=-1
have been having very bad headaches with the med but it does lower my sugar levels. I not sure I wish to continue with it because of the pain in my head even with taking advil ,"{'effectiveness': 4.0, 'ease of use': 5.0, 'satisfaction': 3.0}",7/14/2010 7:10:45 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=17&sortby=3&conditionFilter=-1
I take 2 metformin 500 ER pills every night and one 5mg onglyza and my numbers had dropped dramatically from 154 to 118 after using onglyza for 2 weeks along with Metformin. ,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",7/11/2010 11:41:07 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=17&sortby=3&conditionFilter=-1
"Numbers are down to normal or near normal range.  No noticeable adverse side effects.  I was diagnosed in 1990 and was treated for two years, lost several pounds and quit taking glucotrol.  Recently had a TIA and was put on onglyza.  After two weeks numbers were in normal range again.  Expensive but my insurance is good so far.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",7/1/2010 6:53:35 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=18&sortby=3&conditionFilter=-1
"""A bone spur forms as the body tries to repair itself by building extra bone.""  Am now wondering if this is the side effect for the lumps on my legs.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 3.0}",7/1/2010 3:15:46 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=18&sortby=3&conditionFilter=-1
Have taken for 4 weeks and has lowered sugar readings so I like it. But today am seeing lumps on bones.. around knee cap and ankles and top of left leg bone near foot.  not sure what these are and now leg cramps this morning.  Will check with doc on bone lumps.,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 3.0}",7/1/2010 11:27:51 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=18&sortby=3&conditionFilter=-1
Can't say it is working very well for me; but have noticed I'm having more headaches and a ridiculously high craving for sweets.  I think I was better off without the Onglyza.,"{'effectiveness': 1.0, 'ease of use': 5.0, 'satisfaction': 1.0}",6/27/2010 11:08:20 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=18&sortby=3&conditionFilter=-1
"I am having dry mouth and sweating at night.
Not lowering my glucose as much as it probably should. ","{'effectiveness': 3.0, 'ease of use': 3.0, 'satisfaction': 1.0}",6/25/2010 5:06:09 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=18&sortby=3&conditionFilter=-1
"I, too, have had night sweats but didn't relate it to the medicine until I read the other reviews. My insurance won't pay for it so it is quite expensive. It has not helped with lowering my blood sugar. ","{'effectiveness': 2.0, 'ease of use': 4.0, 'satisfaction': 2.0}",6/23/2010 7:12:43 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=19&sortby=3&conditionFilter=-1
After being on the medication for a couple of days I noticed drenching night sweats and a rise in my B/P due to retaining of water. I've tried to start this med twice with the same results. Also sever leg cramps. Will not take it again.,"{'effectiveness': 2.0, 'ease of use': 5.0, 'satisfaction': 1.0}",6/3/2010 7:48:35 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=19&sortby=3&conditionFilter=-1
"Since starting onglyza my blood sugars are lower in AM, I use less insulin during the day, less lantus at bedtime . Cost is ridiculously high.Only side effect for me is morning leg cramps 3-4 times a week.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",5/17/2010 12:04:53 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=19&sortby=3&conditionFilter=-1
"I was very close to having full blown diabetes.  Onglyza, a change in diet and
exercise, have shown a significant improvement.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",5/6/2010 2:31:48 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=19&sortby=3&conditionFilter=-1
"Blood glucose was well within acceptable ranges for 4-6 weeks, after that they began to graduaolly increase.  The whole time I have been taking this I have had multiple (6-8 times a day) incidences of complete whole body drenching sweating.  This is enough to cause be to seek another medication. I will call the dr seeking an alternative medication.","{'effectiveness': 3.0, 'ease of use': 5.0, 'satisfaction': 2.0}",5/2/2010 11:55:37 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=19&sortby=3&conditionFilter=-1
dgs,"{'effectiveness': 1.0, 'ease of use': 1.0, 'satisfaction': 1.0}",3/23/2010 3:39:40 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=20&sortby=3&conditionFilter=-1
"Type II Diabetic since 1996. High readings in the AM from liver producing sugar during the night. Low doseage taken at night, no side effects, noticeable lower readings in the morning like 103, 116 rather than 165, 180. Very pleased!
","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",3/21/2010 10:50:54 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=20&sortby=3&conditionFilter=-1
"Type II Diabetic since 1996. High readings in the AM. Liver produces sugar during the night. Low doseage taken at night, no side effects, noticeable lower readings in the morning. Very pleased! ","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",3/21/2010 10:44:01 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=20&sortby=3&conditionFilter=-1
Since I have been on this drug I have noticed a dractic change in my mood (anger) not totally sure if it is the drug but the coincidence is to scarey,"{'effectiveness': 2.0, 'ease of use': 3.0, 'satisfaction': 2.0}",3/17/2010 8:27:40 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=20&sortby=3&conditionFilter=-1
"I have been diabetic for years now.  I was taking Janumet, a combination of metformin and januvia, and had severe stomach problems, a new doctor put me on onglyza and glumetza, and my sugar is stabalizing and I have had no side effects.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",3/2/2010 12:18:22 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=20&sortby=3&conditionFilter=-1
I'm experiencing bloating and gas for the whole time  I've been taking Onglyz..  ,"{'effectiveness': 3.0, 'ease of use': 3.0, 'satisfaction': 4.0}",2/25/2010 6:44:50 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=21&sortby=3&conditionFilter=-1
I have had stomach trouble. Also took a week for stomach too get well.,"{'effectiveness': 1.0, 'ease of use': 1.0, 'satisfaction': 1.0}",2/10/2010 1:55:46 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=21&sortby=3&conditionFilter=-1
I take this medicine about one hour before supper it has lower my blood sugar from the four hundred range to around 160 two hours after eating supper it is the best medicine i have been on and i can tell a big different on how i feel after taking this medicine however the medicine is very expensive and i doubt my insurance company well approve me being on this drug as approval by the insurance company is required (the drugs cost 215.00 for thirty pills) i have not noticed any side effect as of yet ,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",2/6/2010 12:51:52 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=21&sortby=3&conditionFilter=-1
"My blood sugar was lowered and in the proper range, however I have noticed a rash on the inside of both arms and armpits.","{'effectiveness': 4.0, 'ease of use': 5.0, 'satisfaction': 4.0}",12/15/2009 9:44:13 PM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=21&sortby=3&conditionFilter=-1
I have experienced extreme itching and hives within 1-2 hours after taking this medicine,"{'effectiveness': 2.0, 'ease of use': 5.0, 'satisfaction': 1.0}",11/17/2009 4:06:57 AM,Onglyza oral,https://www.webmd.com/drugs/drugreview-152753-Onglyza-oral.aspx?drugid=152753&drugname=Onglyza-oral&pageIndex=21&sortby=3&conditionFilter=-1
"I've been on Ozempic for 3 mos. now w/few mild transient bouts of nausea during the 1st two weeks of .25 titration, now @ .5mg for 2 months.  Lost 12  lbs. (from 215) and have reduced my daily overall insulin usage from 80  to under 70 units (35units Tresiba with 16 and 19units Fiasp with the two meals per day that I eat w/occasional light snacks) .  I continue to take 500mg Metforman ER twice a day.  Hba1c reduced from 5.4 to 5.1 with my endocrinologist strongly encouraging me to loosen up on such tight glucose control (I've actually had fewer serious hypoglycemic episodes w/ Ozempic, mostly in the 48-62 range and very few highs above 160 when I forget to take Fiasp 10-20 minutes prior to a meal).  I use Abbott Libre 14 day CGM. I used the 10 day discs w/ glimp but Abbott put a stop to that with the 14 day discs (unreadable w/ Glimp App on Android phone.  So there it is.  I've still got some weight to knock off, which will likely reduce my insulin usage as well.  ","{'effectiveness': 5.0, 'ease of use': 4.0, 'satisfaction': 5.0}",6/1/2019 3:44:05 AM,Ozempic subcutaneous,https://www.webmd.com/drugs/drugreview-174491-Ozempic-subcutaneous.aspx?drugid=174491&drugname=Ozempic-subcutaneous&pageIndex=0&sortby=3&conditionFilter=-1
"I'm about to take my second dose tomorrow. My doctor told me to start with .25 for the first two weeks, then increase to .5. I goofed up and took .25 for the first two days. It's a long story, but trust me, I'm not a dumbass. Anyway, I've had nasty nausea, stomach pain, a headache and dizziness. It was more intense the first two days, and seems to be abating. I do notice a decrease in my appetite. My blood glucose levels haven't moved much, being around 160 in the morning. I will give it more time, and hope the nausea and dizziness pass.  If I had to actually hold down a job I don't know how I'd manage. I really wish I knew what to do about the nausea.","{'effectiveness': 3.0, 'ease of use': 3.0, 'satisfaction': 3.0}",5/24/2019 7:51:59 PM,Ozempic subcutaneous,https://www.webmd.com/drugs/drugreview-174491-Ozempic-subcutaneous.aspx?drugid=174491&drugname=Ozempic-subcutaneous&pageIndex=0&sortby=3&conditionFilter=-1
"Sever stomach pains,back pai , dierra,& now having going.Have eilstomy, sick all the time","{'effectiveness': 2.0, 'ease of use': 2.0, 'satisfaction': 1.0}",5/21/2019 1:44:56 PM,Ozempic subcutaneous,https://www.webmd.com/drugs/drugreview-174491-Ozempic-subcutaneous.aspx?drugid=174491&drugname=Ozempic-subcutaneous&pageIndex=0&sortby=3&conditionFilter=-1
"I'm starting 6th week and am still taking only .25 mg.   My glucose levels were between 300 and 400 before and many days now have fallen into 120's and 130's.   After reading reviews, I was so afraid of starting this but, thankfully, have had very few side effects.   A little dizzy sometimes, had terrible headache in first week, but I've lost 11 lbs. and love the way this is keeping me from feeling hungry.   ","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 4.0}",5/13/2019 9:01:10 PM,Ozempic subcutaneous,https://www.webmd.com/drugs/drugreview-174491-Ozempic-subcutaneous.aspx?drugid=174491&drugname=Ozempic-subcutaneous&pageIndex=0&sortby=3&conditionFilter=-1
"the ""instructions"" state that I take .25mg for 1st week and then .5mg thereafter.The graduations on the pen show nothing but dashes until you reach 1mg. the instructions also state that you can only take 1mg with this pen. wtf?","{'effectiveness': 4.0, 'ease of use': 1.0, 'satisfaction': 2.0}",5/12/2019 12:02:08 PM,Ozempic subcutaneous,https://www.webmd.com/drugs/drugreview-174491-Ozempic-subcutaneous.aspx?drugid=174491&drugname=Ozempic-subcutaneous&pageIndex=0&sortby=3&conditionFilter=-1
"I am on my 6th wk of taking this. up to .5 dose. side effects are horrible. my stomache sounds like a washing machine. feel nauseous all of the time, like vomit in my stomach. i actually belch and have 2 days per week of diarrhea. my doctor put me on pepcid at night and prilosec in the morning. this is not helping. You have to eat several small meals aday and drink a min of 48oz of water. its the only way I don't throw up. it does take your appetite away and you feel full all the time. why am i still on it? trying to get cleared for gastric by-pass surgery. finger sticks are down and have lost 8lbs in 6 weeks. But will not stay on this much longer. its making me miserable. ","{'effectiveness': 4.0, 'ease of use': 4.0, 'satisfaction': 3.0}",5/8/2019 4:31:23 AM,Ozempic subcutaneous,https://www.webmd.com/drugs/drugreview-174491-Ozempic-subcutaneous.aspx?drugid=174491&drugname=Ozempic-subcutaneous&pageIndex=1&sortby=3&conditionFilter=-1
